ride_id,rider_id,driver_id,city,pickup_at,distance_mi,surge_mult,rider_rating,duration_min,fare_usd
29178,3533,479,Seattle,2025-01-13 09:00:00,5.55,1.87,5,15.9,18.54
29179,197,177,Seattle,2025-10-31 19:40:00,6.19,1.01,4,21.2,13.72
29180,3697,52,Austin,2025-06-12 08:15:00,2.48,1.53,5,6,7.88
29181,3955,689,San Francisco,2025-05-28 11:55:00,4.1,1,4,12.7,7.07
29182,1426,656,Boston,2025-04-27 09:45:00,3.86,1.25,5,12.8,9.53
29183,3364,616,San Francisco,2025-06-12 11:35:00,3.34,1.12,5,11.3,8.71
29184,3102,738,San Francisco,2025-05-08 21:30:00,5.95,1.2,4,15.7,14.58
29185,1066,502,San Francisco,2025-12-30 05:10:00,7.08,1,5,21.8,12.78
29186,3708,99,Austin,2025-03-26 23:15:00,3.68,1.32,5,9.8,10.17
29187,1135,285,Boston,2025-08-22 05:05:00,5.78,1.46,5,16.2,14.69
29188,2201,457,Austin,2025-02-20 17:40:00,6.11,1.15,5,18.1,13.2
29189,3466,723,Chicago,2025-08-11 09:20:00,6.5,1.18,5,20.2,12.59
29190,1640,54,Boston,2025-07-25 17:45:00,3.02,1.37,5,10.3,6.95
29191,2540,312,San Francisco,2025-04-23 10:00:00,6.88,1.52,5,19,18.92
29192,184,138,San Francisco,2025-07-15 13:20:00,2.71,1.44,5,6,9.05
29193,2581,725,Boston,2025-12-04 06:25:00,6.82,1.79,5,18.3,20.88
29194,1074,285,Seattle,2025-09-21 19:35:00,3.69,1.53,5,12,10.33
29195,1834,743,Chicago,2025-06-28 18:30:00,2.86,1,3,6.5,6.26
29196,787,400,San Francisco,2025-02-11 16:00:00,1.43,1.42,NA,1.6,4.21
29197,1551,541,Chicago,2025-11-20 05:15:00,4.57,1,5,15.5,10.44
29198,3818,59,Seattle,2025-05-24 05:15:00,2.72,1.45,3,7.3,8.29
29199,3886,269,Austin,2025-03-17 17:25:00,7.86,1.91,4,25.3,25.73
29200,1517,91,Boston,2025-04-28 22:25:00,8.96,1,5,25.7,15.09
29201,1733,245,Seattle,2025-04-25 11:40:00,3.97,1,5,11.3,7.52
29202,3699,662,Boston,2025-12-26 01:15:00,5.46,1.32,5,14.9,14.46
29203,2673,798,Seattle,2025-04-28 07:20:00,13.23,1.34,5,43.3,30.77
29204,2409,219,Seattle,2025-07-09 20:20:00,5.08,1.24,4,15.3,10.06
29205,1349,735,San Francisco,2025-04-19 06:45:00,5.51,1.33,4,17.3,13.35
29206,264,767,Seattle,2025-06-10 15:20:00,5.1,1,5,15.3,9.97
29207,106,18,Seattle,2025-09-10 09:25:00,3.2,1,4,8.5,6.38
29208,3859,694,San Francisco,2025-12-02 07:30:00,2.17,1.07,5,7.4,5.13
29209,3622,456,Austin,2025-03-27 13:40:00,5.68,1.03,5,16.8,11.74
29210,2559,684,Austin,2025-09-20 15:10:00,8.08,1,4,23.9,15.93
29211,3329,115,San Francisco,2025-04-12 15:50:00,4.66,1.16,5,16.1,10.49
29212,3573,250,Seattle,2025-07-06 14:55:00,4.17,1,5,11.5,8.36
29213,3018,22,Seattle,2025-03-14 16:00:00,3.64,1,5,12.1,6.87
29214,2366,592,Seattle,2025-02-02 00:05:00,4.33,1.47,5,11.8,12
29215,654,605,Chicago,2025-10-23 05:20:00,16.64,1.37,5,50.8,36.15
29216,2636,414,Chicago,2025-08-17 08:45:00,1.94,1,4,6.2,4.24
29217,3982,144,Chicago,2025-11-26 02:25:00,3.58,1.08,5,12.8,9.46
29218,1155,555,San Francisco,2025-12-13 21:50:00,4.97,1,5,15.2,8.95
29219,1174,135,Austin,2025-10-24 09:00:00,2.31,1.24,3,4.4,8.33
29220,2838,396,San Francisco,2025-02-19 23:05:00,5.81,1.43,5,16.3,13.96
29221,140,530,Seattle,2025-11-28 19:50:00,6.07,1.36,4,20.7,15.55
29222,3921,329,San Francisco,2025-01-07 19:05:00,9.63,1.42,3,29.5,24.43
29223,3043,479,Chicago,2025-03-24 16:45:00,2.65,1.07,NA,8.9,5.99
29224,2036,446,San Francisco,2025-05-15 19:00:00,5.2,1.54,3,15.9,13.88
29225,3960,415,San Francisco,2025-05-25 21:40:00,4.72,1.26,5,15.1,12.88
29226,434,198,San Francisco,2025-06-05 20:00:00,2.8,1.68,5,7.1,9.95
29227,2867,340,Boston,2025-06-24 22:50:00,2.5,1.4,3,9.1,8.29
29228,2749,241,San Francisco,2025-09-14 06:10:00,5.08,1.34,5,14.4,13.33
29229,1653,83,Boston,2025-10-22 21:20:00,3.84,1.25,3,11.7,8.7
29230,2276,165,Boston,2025-09-15 07:50:00,1.5,1.15,5,5.9,3.69
29231,3465,473,San Francisco,2025-04-28 15:00:00,4.48,1.52,4,11.7,14.04
29232,1610,13,Chicago,2025-06-25 01:10:00,3.07,1.61,4,8.8,9.82
29233,648,742,Austin,2025-11-18 19:50:00,4.15,1.5,NA,14.4,11.41
29234,746,657,Chicago,2025-11-29 15:30:00,2.83,1.45,5,9,9.35
29235,1097,255,Boston,2025-10-19 21:25:00,5.71,1.46,5,17.1,15.19
29236,1239,646,Chicago,2025-05-02 12:00:00,3.64,1.23,5,10,9.93
29237,2816,75,Chicago,2025-02-08 20:55:00,5.25,1.27,5,14.8,13.02
29238,1699,338,Boston,2025-07-20 17:30:00,9.72,1.18,5,27.2,19.77
29239,3565,760,Chicago,2025-06-11 16:30:00,2.41,1.58,5,9,8.14
29240,691,690,Austin,2025-02-04 05:40:00,4.15,1.04,5,14,8.24
29241,1689,722,San Francisco,2025-07-04 04:00:00,4.14,1.5,4,10.1,11.73
29242,962,729,Seattle,2025-02-20 22:10:00,1.7,1.31,5,3.6,4.71
29243,2534,25,Boston,2025-08-30 21:50:00,6.04,1.26,5,16,13.89
29244,318,796,Chicago,2025-02-04 18:25:00,4.78,1.37,5,15.1,11.58
29245,3285,195,Boston,2025-01-05 12:35:00,4.19,1.18,5,12.6,10.45
29246,701,126,Seattle,2025-08-07 16:45:00,1.69,1.03,5,6.4,5.13
29247,3793,259,Seattle,2025-06-23 14:20:00,7.35,1.17,5,20,16.23
29248,1864,512,San Francisco,2025-11-01 13:50:00,3.32,1.43,5,10.1,9.49
29249,3165,493,Boston,2025-05-14 17:20:00,3.24,1.32,5,12,8.69
29250,388,463,San Francisco,2025-12-03,6.01,1.25,5,14.9,12.61
29251,939,469,Chicago,2025-03-22 16:20:00,3.06,1.05,5,8.3,6.15
29252,2674,611,San Francisco,2025-10-18 20:05:00,2.33,1.13,5,6.1,6.76
29253,1745,46,Chicago,2025-11-12 17:15:00,2.3,1.38,5,4.8,7.08
29254,3658,507,Seattle,2025-10-04 15:30:00,6.43,1,4,21.1,12.6
29255,616,778,Seattle,2025-02-10 22:50:00,2.31,1.74,5,6.7,6.42
29256,2728,579,San Francisco,2025-01-28 22:50:00,6.55,1,5,21.1,11.77
29257,455,559,Chicago,2025-07-23 12:00:00,3.98,1.74,5,9.2,12.81
29258,3872,83,Boston,2025-07-22 11:35:00,8.97,1.25,5,25.3,17.49
29259,3107,682,Boston,2025-02-26 23:30:00,2.44,1.61,5,6.8,9.03
29260,1325,7,Seattle,2025-12-08 22:20:00,6.22,1.24,5,19.2,13.95
29261,722,492,Seattle,2025-03-19 19:05:00,7.65,1.13,5,23.4,17.43
29262,1926,26,Boston,2025-05-27 12:40:00,2.55,1.26,3,9.7,7.62
29263,1292,111,San Francisco,2025-11-14 10:10:00,3.41,1.53,4,9,11.28
29264,2299,325,San Francisco,2025-05-13 08:00:00,4.79,1.16,4,14.1,12.56
29265,653,645,Chicago,2025-09-18 02:45:00,2.3,1,5,7.6,4.74
29266,2346,583,San Francisco,2025-10-13 17:50:00,5.98,1.66,5,17.6,18.63
29267,2762,34,San Francisco,2025-10-27 23:50:00,3.74,1.18,4,9.5,8.59
29268,108,232,Seattle,2025-03-18 01:35:00,2.3,1,4,7.1,4.99
29269,2223,363,Austin,2025-01-21 07:15:00,9.21,1.16,3,25.4,17.57
29270,1549,712,Austin,2025-10-07 19:10:00,2.98,1.08,5,11.1,7.96
29271,2023,658,Seattle,2025-08-14 02:10:00,3.34,1.43,5,8,10.76
29272,1113,674,Seattle,2025-08-17 01:35:00,4.75,1.5,5,13.4,11.74
29273,549,703,San Francisco,2025-04-28 00:10:00,3.46,1.87,4,10,12.46
29274,3662,52,Austin,2025-05-19 12:20:00,5.6,1.03,4,14.6,12.17
29275,1333,367,Seattle,2025-12-15 18:10:00,2.54,1.39,5,6.3,6.6
29276,3520,590,Austin,2025-06-24 16:40:00,5.31,1.48,5,15.2,14.71
29277,3663,343,San Francisco,2025-01-18 09:50:00,2.57,1,4,10.5,4.86
29278,1899,2,Chicago,2025-07-11 09:40:00,2.76,1,4,8.3,6.58
29279,308,682,Chicago,2025-12-23 03:45:00,3.43,1.45,5,12.1,10.4
29280,658,153,Austin,2025-01-06 04:25:00,10,1.19,5,31.5,20.97
29281,454,197,Chicago,2025-10-21 21:35:00,5.65,1.11,3,16.6,8.87
29282,1090,459,Chicago,2025-10-29 13:50:00,2.97,1.14,5,10.1,7.98
29283,858,484,Seattle,2025-07-23 06:50:00,8.77,1,4,25,16.22
29284,3766,576,San Francisco,2025-02-03 08:45:00,4.8,1.3,5,16.3,11.99
29285,785,53,Boston,2025-10-23 12:00:00,5.24,1.08,4,14.7,10.17
29286,3691,380,Seattle,2025-05-28 17:45:00,2.14,1.47,5,4.7,6.07
29287,1270,277,Seattle,2025-10-20 08:10:00,2.57,1.24,5,7.5,7.26
29288,285,629,San Francisco,2025-05-02 12:20:00,4.03,1.03,4,13,7.81
29289,3019,402,Austin,2025-07-01 01:05:00,3.66,1,4,9.5,7.58
29290,3867,511,Austin,2025-08-08 19:50:00,4.73,1,3,15.9,10
29291,1625,131,Seattle,2025-07-23 23:15:00,7.79,1.21,5,22.8,17.01
29292,701,769,Austin,2025-10-29 12:30:00,11.68,1.25,5,37.1,25.06
29293,1102,23,Boston,2025-12-11 14:05:00,4.21,1.19,4,12.8,10.74
29294,1709,80,Boston,2025-05-10 19:50:00,2.48,1,5,9.9,8.38
29295,3308,269,Boston,2025-03-15 18:15:00,1.2,1.44,5,1.8,3.6
29296,3232,322,Austin,2025-08-23 15:00:00,2.21,1.17,5,6.9,6.94
29297,973,727,Boston,2025-06-30 15:55:00,1.14,1,5,1.8,2.54
29298,362,40,Boston,2025-01-11 13:25:00,4.22,1.13,5,14,10.91
29299,721,791,Chicago,2025-11-26 13:35:00,10.94,1.07,3,33,20.78
29300,1289,139,Austin,2025-06-24 02:05:00,7.26,1.55,4,22.7,17.7
29301,291,708,San Francisco,2025-08-20 22:40:00,7.96,1,5,26.4,13.71
29302,1415,725,Boston,2025-10-01 02:00:00,5.75,1.19,3,17.1,12.95
29303,1819,23,Austin,2025-10-26 11:45:00,4.16,1,5,14.5,9.77
29304,3668,707,Boston,2025-09-08 11:15:00,2.9,1.3,5,9.5,8.38
29305,2498,515,Seattle,2025-03-31 14:05:00,6.93,1.56,3,22,19.39
29306,2858,607,San Francisco,2025-10-06 18:15:00,2.75,1.69,4,10.8,9.42
29307,2052,505,Boston,2025-05-03 15:05:00,2.82,1,4,7.3,6.27
29308,203,196,San Francisco,2025-10-13 14:05:00,4.89,1,4,16.7,9.35
29309,3464,302,Boston,2025-07-22 15:40:00,2.79,1.03,5,7.4,6.55
29310,269,229,San Francisco,2025-05-15 02:00:00,9.75,1.43,3,30.8,22.38
29311,1774,796,San Francisco,2025-09-15 06:20:00,9.18,1.14,5,28,18.51
29312,2321,102,Chicago,2025-03-13 20:10:00,3.78,1.32,5,9.8,10.41
29313,197,30,Seattle,2025-06-03 01:00:00,9.47,1.32,5,28.5,21.5
29314,484,388,San Francisco,2025-10-05 06:30:00,6.19,1.65,NA,17.6,17.04
29315,1423,245,Chicago,2025-05-28 18:10:00,4.31,1.16,4,10.3,9.48
29316,1102,698,Chicago,2025-05-21 16:55:00,2.92,1,3,7.9,5.92
29317,594,394,San Francisco,2025-03-19 09:50:00,1.83,1,4,3.6,6.21
29318,87,251,Chicago,2025-10-15 03:15:00,3.71,1.16,5,10.8,9.16
29319,153,312,Chicago,2025-08-10 13:50:00,7.71,1.21,5,22.8,16.8
29320,3444,745,Seattle,2025-07-17 20:00:00,3.23,1.23,5,10.1,8.12
29321,3481,427,San Francisco,2025-08-17 13:00:00,4.05,1,3,10.2,6.9
29322,2711,48,Austin,2025-11-29 11:45:00,7,1,5,21.4,12.74
29323,2669,99,Austin,2025-03-20 08:55:00,4.3,1.51,5,10.8,11.86
29324,3729,608,Chicago,2025-06-01 14:50:00,1.97,1.1,3,5.2,5.66
29325,51,567,San Francisco,2025-06-05 16:25:00,6.72,1.34,5,17.4,14.92
29326,701,262,San Francisco,2025-06-07 01:55:00,3.91,1.29,5,9.3,9.93
29327,1374,235,Seattle,2025-04-18 06:00:00,2.59,1,NA,8.1,6.54
29328,3894,690,Seattle,2025-04-22 04:40:00,6.93,1,5,20.2,13.83
29329,2387,252,Chicago,2025-01-31 12:30:00,3.59,1.27,5,8.1,9.66
29330,148,710,Seattle,2025-11-11 18:10:00,4.88,1,5,14.8,9.39
29331,495,245,Chicago,2025-06-23 11:50:00,6.11,1,4,19.5,12.64
29332,1082,643,Chicago,2025-03-12 06:35:00,8.84,1.47,4,25.8,23.22
29333,1709,7,Seattle,2025-03-08 01:20:00,3.53,1.46,5,9.7,10.23
29334,1446,405,Boston,2025-04-30 10:25:00,8.23,1.5,5,24.7,20.71
29335,2608,623,Austin,2025-07-25 21:05:00,5.06,1.12,5,15.1,12.2
29336,231,67,Chicago,2025-08-01 04:30:00,1.93,1.16,5,7.4,3.79
29337,868,237,San Francisco,2025-03-18 21:05:00,4.84,1,5,15.2,9.5
29338,3122,435,Seattle,2025-10-15 06:50:00,2.37,1.09,4,7.5,8.79
29339,2380,6,Seattle,2025-07-10 22:15:00,4.99,1.29,4,15.4,12.26
29340,3390,95,Boston,2025-03-27 18:35:00,7.52,1.17,4,22.1,15.27
29341,3811,394,San Francisco,2025-05-27 23:20:00,5.81,1,5,16.2,13.2
29342,2153,664,Chicago,2025-04-04 21:40:00,6.11,1.34,5,18.1,14.21
29343,3950,684,Boston,2025-10-15 03:55:00,3.21,1.31,5,4.2,8.48
29344,271,644,Seattle,2025-06-14 22:40:00,5.51,1.42,5,20.3,13.55
29345,1272,739,Chicago,2025-08-07 05:55:00,9.69,1.38,5,29.5,20.45
29346,635,672,San Francisco,2025-02-28 14:40:00,4.61,1,5,13.3,11.08
29347,3579,308,Chicago,2025-01-09 03:30:00,3.66,1.2,5,10.7,10.62
29348,325,38,Seattle,2025-04-08 08:20:00,3.54,1,5,9,7.24
29349,2094,695,Seattle,2025-09-11 04:10:00,2.46,1.08,5,4.8,6.28
29350,3487,785,Austin,2025-08-21 13:35:00,6.49,1.3,NA,20.2,16.43
29351,925,776,San Francisco,2025-06-27 01:15:00,3.95,1,5,14.4,9.49
29352,3953,250,Austin,2025-11-25 03:25:00,4.53,1,3,13.9,9.42
29353,242,758,Austin,2025-11-04 02:45:00,5.8,1.54,3,19.4,16.47
29354,2045,782,Chicago,2025-09-23 08:15:00,3.17,1,4,9.7,7.88
29355,3509,80,San Francisco,2025-11-10 13:35:00,3.39,1,5,10.3,7.61
29356,1363,706,Chicago,2025-06-06 18:10:00,3.43,1.07,5,9.2,7.31
29357,2883,577,Seattle,2025-11-20 04:30:00,4.65,1.22,3,13.8,11.46
29358,1831,151,Boston,2025-09-11 19:50:00,7.87,1,3,23,12.33
29359,2724,731,Boston,2025-04-16 03:10:00,2.71,1.39,5,10.6,8.96
29360,1023,284,Austin,2025-10-20 00:30:00,3.91,1.57,5,10.8,10.37
29361,223,123,Austin,2025-07-07 10:45:00,5.01,1.47,5,16,12.45
29362,2351,67,Chicago,2025-07-22 04:40:00,4.48,1.48,4,14.8,11.83
29363,128,544,Austin,2025-02-13 21:20:00,5.59,1.56,4,17.5,15.17
29364,1015,687,Chicago,2025-01-09,2.61,1,5,6.2,7.01
29365,582,598,Chicago,2025-07-29 18:25:00,3.9,1,5,11.3,10.11
29366,2549,232,San Francisco,2025-08-06 08:55:00,6.04,1.19,5,19.5,12.96
29367,2315,285,Boston,2025-05-09 13:00:00,5.92,1.43,5,16.4,14.76
29368,1384,715,San Francisco,2025-08-19 09:00:00,5.37,1.25,4,16.9,13.51
29369,2484,684,Boston,2025-08-26 23:00:00,3.85,1.34,5,15.2,11.08
29370,694,58,San Francisco,2025-11-01 13:40:00,5.7,1.09,5,16.4,11.54
29371,917,720,Austin,2025-08-03 20:20:00,2.28,1.29,5,7.5,5.64
29372,3058,618,Boston,2025-07-10 07:35:00,3.41,1.16,5,10.5,6.84
29373,3076,387,Austin,2025-09-30 13:50:00,3.14,1.56,5,9.4,10.34
29374,1726,386,Boston,2025-11-22 14:50:00,7.76,1.23,5,23.1,18.89
29375,2675,410,Austin,2025-01-01 02:30:00,6.92,1,5,22.2,12.46
29376,800,725,Seattle,2025-02-04 07:15:00,10.31,1,5,30.4,17.44
29377,3242,375,Chicago,2025-07-01 12:05:00,5.16,1,5,19,10.01
29378,202,22,San Francisco,2025-02-11 08:30:00,9.36,1,4,30.7,17.34
29379,812,409,Chicago,2025-09-08 03:25:00,2.65,1.31,5,6.3,8.75
29380,1929,28,Boston,2025-12-09 22:20:00,6.82,1,5,20.3,12.09
29381,522,523,Seattle,2025-09-01 04:45:00,2,1,5,5,4.91
29382,3135,432,Seattle,2025-09-14 07:30:00,5.7,1.44,5,16,13.69
29383,3005,410,San Francisco,2025-08-18 08:30:00,7.18,1.5,5,20.4,19.17
29384,543,353,Seattle,2025-07-17 13:35:00,3.43,1.67,3,9.8,10.41
29385,3725,383,Seattle,2025-07-16 08:15:00,5.37,1.83,4,17.4,17.13
29386,3952,785,Seattle,2025-08-30 23:10:00,8.9,1.22,5,28.2,17.57
29387,1679,665,Chicago,2025-10-21 05:25:00,7.07,1.72,5,20.6,21.12
29388,1795,234,Chicago,2025-10-01 14:15:00,7.98,1.58,5,24.4,21.22
29389,3822,135,Boston,2025-11-17 21:35:00,7.73,1.07,5,23.1,13.52
29390,2162,526,Seattle,2025-07-31 14:55:00,5.09,1,5,14.6,10.41
29391,3464,67,San Francisco,2025-05-18 12:10:00,4.96,1.05,5,13.8,10.27
29392,539,77,Austin,2025-01-26 16:15:00,3.8,1.58,5,12.4,11.15
29393,2547,587,San Francisco,2025-09-14 08:50:00,3.8,1.57,4,10,10.47
29394,2522,189,Chicago,2025-10-10 05:40:00,2.65,1,3,9.2,6.92
29395,3329,369,San Francisco,2025-06-08 12:55:00,5.29,1.43,4,17.1,15.24
29396,3537,65,Boston,2025-04-17 07:00:00,3,1.09,5,7.6,6.8
29397,3526,18,Chicago,2025-07-06 17:35:00,4.94,1.72,5,14.1,15.72
29398,2904,202,Seattle,2025-11-06 17:40:00,2.45,1,4,4.1,6.04
29399,3206,178,Chicago,2025-11-08 07:40:00,4.23,1.65,4,14.1,12.84
29400,1725,352,Austin,2025-04-27 20:05:00,2.22,1.19,NA,8.6,6.4
29401,1030,791,Chicago,2025-02-15 20:20:00,4.93,1.52,5,17.6,12.7
29402,3722,568,Seattle,2025-02-24 16:05:00,2.35,1.42,3,5.8,7.87
29403,242,405,Austin,2025-12-28 14:30:00,10.49,1.12,5,31,20.23
29404,2460,736,Boston,2025-07-20 13:40:00,4.35,1.14,5,11.2,9.3
29405,2078,30,Seattle,2025-02-23 05:55:00,4.14,1.38,NA,13.4,11.85
29406,2694,715,Chicago,2025-08-31 05:40:00,2.14,1,4,6,5.05
29407,3784,181,Seattle,2025-03-22 10:05:00,2.4,1.46,5,8.7,7.94
29408,3626,738,Chicago,2025-08-13 15:55:00,2.7,1.48,3,9.7,7.36
29409,3788,263,San Francisco,2025-06-10 08:40:00,6.44,1,5,20.6,11.67
29410,3985,210,Austin,2025-08-12 13:00:00,6.12,1.1,5,17.7,11.64
29411,1700,107,Chicago,2025-07-19 04:20:00,4.84,1.06,5,12.3,10.31
29412,951,481,Austin,2025-09-26 23:10:00,1.89,1.53,NA,7.5,6.06
29413,305,379,Chicago,2025-01-25 07:05:00,2.94,1.35,NA,9,10.39
29414,613,598,Seattle,2025-07-29 19:25:00,6.03,1.49,5,16.6,16.11
29415,1869,317,Chicago,2025-04-29 17:45:00,5.93,1.24,4,18.4,14.01
29416,2913,577,Boston,2025-08-22 00:55:00,5.64,1,4,18.2,10.28
29417,2973,773,Chicago,2025-10-29 06:20:00,4.68,1.46,5,15,14.54
29418,3155,687,Austin,2025-05-21 01:05:00,8.3,1,5,23.2,14.46
29419,3270,678,Chicago,2025-03-17 19:45:00,4.78,1.52,5,14.1,14.55
29420,2267,357,Chicago,2025-06-28 01:55:00,8.12,1.3,4,25,16.27
29421,2060,388,Seattle,2025-10-03 22:00:00,13.51,1,4,41.1,21.63
29422,964,482,Seattle,2025-08-25 09:55:00,5.32,1.37,5,17.5,14.28
29423,657,38,San Francisco,2025-06-16 10:05:00,2.02,1.28,5,4.6,4.71
29424,1934,774,Chicago,2025-07-25 01:15:00,3.46,1.71,4,10.2,12.57
29425,1549,565,Chicago,2025-08-03 20:25:00,3.45,1,5,9.8,7.96
29426,616,542,Boston,2025-03-11 14:30:00,3.09,1.05,5,6.7,7.17
29427,2294,508,Seattle,2025-07-26 01:35:00,5.84,1.34,4,17.2,13.96
29428,552,85,Boston,2025-12-21 06:55:00,3.59,1.49,5,12.3,9.22
29429,1297,122,Boston,2025-09-04 14:25:00,3.42,1.42,5,10.5,9.29
29430,1536,561,Austin,2025-12-20 14:10:00,3.38,1,NA,12.4,8.2
29431,2183,114,Boston,2025-07-12 04:35:00,7.1,1.15,5,20.9,13.8
29432,627,783,Seattle,2025-11-12 05:35:00,3.08,1,5,10.7,6.43
29433,2103,635,San Francisco,2025-11-05 07:10:00,2.41,1,3,9.9,7.28
29434,1915,240,Chicago,2025-07-22 09:05:00,2.83,1.53,4,9.5,9.47
29435,192,313,Seattle,2025-11-05 09:20:00,7.61,1.11,5,23.8,15.86
29436,3321,490,San Francisco,2025-05-06 20:55:00,4.8,1.08,5,16.4,10.42
29437,2434,659,Boston,2025-07-20 02:45:00,2.54,1.46,4,9.6,7.97
29438,2693,21,Austin,2025-03-26 18:40:00,2.64,1.29,NA,6.9,7.5
29439,2794,21,San Francisco,2025-03-05 08:40:00,7.01,1.86,5,18.3,22.53
29440,3700,32,Boston,2025-07-19 14:15:00,3.7,1.32,5,10.2,10.09
29441,951,709,Austin,2025-06-10 20:20:00,9.68,1.38,5,27.5,21.49
29442,1083,603,Chicago,2025-05-02 14:45:00,4.06,1,5,13.8,10
29443,2881,258,San Francisco,2025-08-08 06:40:00,8.13,1.56,NA,24.8,21.29
29444,3776,591,Boston,2025-03-26 09:00:00,7.97,1.04,5,25.4,15.05
29445,3919,257,Austin,2025-05-13 07:40:00,2.48,1,5,4.2,6.94
29446,1264,203,San Francisco,2025-01-21 15:40:00,9.41,1,5,28.6,15.64
29447,963,170,Boston,2025-01-24 13:10:00,13.31,1,5,39.4,22.68
29448,1839,757,Seattle,2025-11-03 02:25:00,5.24,2.03,5,17,18.81
29449,1014,658,San Francisco,2025-08-18 00:35:00,9.96,1.14,5,29.9,17.64
29450,630,190,Seattle,2025-05-03 13:40:00,8.29,1.34,5,25.6,18.33
29451,160,565,Austin,2025-01-19 19:05:00,2.63,1.09,4,8.7,6.66
29452,3761,434,Austin,2025-08-05 23:40:00,3.71,1,4,10.7,9.41
29453,3578,480,Boston,2025-12-10 20:15:00,8.73,1.21,5,25.6,18.76
29454,630,676,Seattle,2025-01-09 07:35:00,4.01,1.63,5,10.9,13.46
29455,2531,750,San Francisco,2025-06-12 03:45:00,3.27,1,4,9.1,5.86
29456,1865,220,Austin,2025-12-13 09:45:00,4,1.16,5,10.8,10.64
29457,1069,625,Austin,2025-10-05 04:20:00,3.46,1.07,5,9,8.69
29458,106,722,Boston,2025-11-03 06:15:00,4.32,1.44,5,12.5,12.2
29459,2905,94,Boston,2025-09-05 14:25:00,6.49,1.17,5,21.1,14.54
29460,990,61,San Francisco,2025-11-25 05:10:00,7.11,1.5,5,22.2,18.66
29461,1086,159,Boston,2025-02-02 18:35:00,8.19,1.8,3,24.1,25.33
29462,2527,313,San Francisco,2025-10-01 07:20:00,3.98,1.42,5,11.7,11.36
29463,2852,301,San Francisco,2025-10-20 04:50:00,1.55,1,5,6.8,5.83
29464,3192,176,San Francisco,2025-12-05 21:35:00,4.32,1.04,5,11.2,9.6
29465,862,350,San Francisco,2025-04-29 01:40:00,6.23,1.35,5,19.7,14.96
29466,564,664,San Francisco,2025-01-31 08:55:00,3.79,1.55,3,8.4,13.18
29467,3659,649,Boston,2025-09-19 15:30:00,3.89,1.83,5,12.5,14.1
29468,2738,551,Austin,2025-01-30 19:15:00,4.01,1.46,5,13,11.19
29469,3813,466,San Francisco,2025-05-12 05:25:00,2.9,1,4,12.6,6.4
29470,1789,33,Boston,2025-09-30 18:45:00,3.99,1.24,5,11.7,10.83
29471,1282,214,San Francisco,2025-01-02 05:45:00,8.58,1,5,27.5,14.49
29472,75,734,Austin,2025-04-06 10:10:00,4.2,1.53,5,16.1,12.91
29473,1601,610,Chicago,2025-08-24 15:55:00,10.29,1.03,4,30.7,17.6
29474,2190,240,Seattle,2025-08-16 18:50:00,3.41,1.55,5,12.2,9.97
29475,3307,523,Chicago,2025-07-11 13:15:00,4.91,1,5,15.1,9.99
29476,2260,277,San Francisco,2025-02-21 13:25:00,2.19,1.67,5,2.5,9.08
29477,1604,748,Boston,2025-09-29 02:15:00,3.76,1.08,3,10.7,9.89
29478,1161,300,Boston,2025-03-01 06:50:00,3.41,1.06,4,11.1,6.06
29479,1418,41,Austin,2025-01-05 08:05:00,4.14,1.32,5,14.9,11.23
29480,1461,322,Austin,2025-01-26 02:45:00,4.23,1,5,13.4,8.96
29481,2849,356,Boston,2025-10-23 15:05:00,5.14,1.82,5,14.1,16.38
29482,2238,312,Austin,2025-07-24 11:15:00,1.82,1.17,3,7,6.51
29483,1233,190,Austin,2025-12-25 19:50:00,3.61,1.39,4,11.3,9.99
29484,3159,250,Austin,2025-11-16 12:55:00,2.74,1.32,4,7.5,8.17
29485,2379,594,Austin,2025-04-06 19:05:00,1.38,1,5,1.3,3.43
29486,2522,289,Chicago,2025-01-20 07:00:00,6.82,1,NA,19.7,12.8
29487,412,244,Boston,2025-03-08 09:45:00,3.85,1.93,5,13.2,13.37
29488,3832,121,Austin,2025-03-28 10:40:00,6.76,1.81,5,20,19.78
29489,3457,23,Chicago,2025-09-06 14:35:00,4.74,1.63,4,14.7,13.78
29490,2667,23,Seattle,2025-08-14 15:25:00,3.18,1,5,7.1,7.96
29491,1451,157,Chicago,2025-04-12 01:05:00,5.8,1.43,5,17.2,15.42
29492,3531,179,Austin,2025-01-16 01:20:00,2.52,1.11,5,9.9,5.96
29493,533,320,San Francisco,2025-10-16 23:30:00,4.46,1.35,4,15.1,11.69
29494,2305,143,Austin,2025-08-22 19:50:00,9.23,1.22,NA,28.3,21.36
29495,3638,406,Seattle,2025-05-27 08:55:00,2.9,1.19,5,6.3,6.93
29496,3109,317,Boston,2025-07-13 17:15:00,5.42,1.08,5,16.9,10.85
29497,3902,763,San Francisco,2025-03-19 00:35:00,5.15,1,5,15,11.11
29498,3322,121,Boston,2025-05-09 15:30:00,5.89,1.49,5,18.4,16.37
29499,3439,638,Austin,2025-11-12 13:55:00,3.73,1.06,5,8.4,7.92
29500,3330,106,Chicago,2025-09-24 18:40:00,6.88,1.22,5,22.7,15.37
29501,3628,259,Austin,2025-01-22 20:05:00,3.33,1.59,5,10.8,11.06
29502,2709,715,Chicago,2025-10-17 13:05:00,4.06,1.46,4,13,12.43
